TSM_Server,Node,Server,Occ_GB,Cost,
HDCTSM01,HNAPXWESRMAPP02,HNAPXWESRMAPP02,146.25,Virtual,$10.23
HDCTSM01,HAMPXWLMLNCM001,HAMPXWLMLNCM001,146.03,Virtual,$10.22
HDCTSM01,HNAPXWVBRLDAP01,HNAPXWVBRLDAP01,145.88,Virtual,$10.21
HDCTSM01,AHMPXWFTXAPP01,AHMPXWFTXAPP01,145.84,Virtual,$10.20
HDCTSM01,HAMPXWAPP006,HAMPXWAPP006,145.59,Virtual,$10.19
HDCTSM01,HNAPXWVDICON01,HNAPXWVDICON01,145.24,Virtual,$10.16
HDCTSM01,HFCPCASAPPCL11,HFCPXWCASAPP13,145.16,Virtual,$10.16
HDCTSM01,HAMPHDCWDHCP001,HAMPHDCWDHCP001,145.12,Virtual,$10.15
HDCTSM01,AHMPXWPASWEB02,AHMPXWPASWEB02,144.71,Virtual,$10.12
HDCTSM01,HAMPXWNPS001,HAMPXWNPS001,144.29,Virtual,$10.10
HDCTSM01,HNAPXWINET04,HNAPXWINET04,144.25,Virtual,$10.09
HDCTSM01,HNAPXWVDICON02,HNAPXWVDICON02,144.11,Virtual,$10.08
HDCTSM01,HNAPXLRMTAP02,hnapxlrmtap02,144.01,Virtual,$10.08
HDCTSM01,HNAPXWVDIVRE01,HNAPXWVDIVRE01,143.91,Virtual,$10.07
HDCTSM01,AHMPXWPARTAP02,AHMPXWPARTAP02,143.85,Virtual,$10.06
HDCTSM01,AHMTECPS02,AHMTECPS02,143.78,Virtual,$10.06
HDCTSM01,HNAPXLPSADB01,hnapxlpsadb01,143.71,Virtual,$10.05
HDCTSM01,AHMPXWALIWEB01,AHMPXWALIWEB01,143.62,Virtual,$10.05
HDCTSM01,AHMPXWCEWDCON02,AHMPXWCEWDCON02,143.35,Virtual,$10.03
HDCTSM01,HNAPXWRPAAPP02,HNAPXWRPAAPP02,143.14,Virtual,$10.01
HDCTSM01,HNAPXWPPMAPP01,HNAPXWPPMAPP01,143,Virtual,$10.01
HDCTSM01,HNAPXWWBIQVP03,HNAPXWWBIQVP03,142.97,Virtual,$10.00
HDCTSM01,INPXWPRINT01,INPXWPRINT01,142.34,Virtual,$9.96
HDCTSM01,HAMPXWOPMAPE001,HAMPXWOPMAPE001,142.28,Virtual,$9.95
HDCTSM01,AHMPXWPRTSAPP02,AHMPXWPRTSAPP02,141.99,Virtual,$9.93
HDCTSM01,AHMPXWWARAPP02,AHMPXWWARAPP02,141.81,Virtual,$9.92
HDCTSM01,ELPPMMCWRLIC001,ELPPMMCWRLIC001,141.57,Virtual,$9.90
HDCTSM01,AHMPXWALIWEB02,AHMPXWALIWEB02,141.03,Virtual,$9.87
HDCTSM01,AHMPHWBNSAPP01,AHMPHWBNSAPP01,140.89,Virtual,$9.86
HDCTSM01,AHMPXWWARAPP02A,AHMPXWWARAPP02A,140.73,Virtual,$9.85
HDCTSM01,HNAPXWPPMRPT01,HNAPXWPPMRPT01,140.33,Virtual,$9.82
HDCTSM01,HNAPXWCPSAPP01,HNAPXWCPSAPP01,140.3,Virtual,$9.82
HDCTSM01,HNAPXWURBAPP02,HNAPXWURBAPP02,140.16,Virtual,$9.81
HDCTSM01,HNAPXWCMSSQL01,HNAPXWCMSSQL01,140.11,Virtual,$9.80
HDCTSM01,AHMINETPS03A,AHMINETPS03A,139.86,Virtual,$9.79
HDCTSM01,WD_HAMPXWSQLV35_SQL,,139.85,Virtual,$9.78
HDCTSM01,HNAPXWPKIINF010,HNAPXWPKIINF010,139.82,Virtual,$9.78
HDCTSM01,HNAPXWWBIQVP02,HNAPXWWBIQVP02,139.75,Virtual,$9.78
HDCTSM01,INPXWWSIIS01,INPXWWSIIS01,139.64,Virtual,$9.77
HDCTSM01,HNAPXWPAMCCP01,HNAPXWPAMCCP01,139.49,Virtual,$9.76
HDCTSM01,HNAPXWVCTRUM01,HNAPXWVCTRUM01,139.48,Virtual,$9.76
HDCTSM01,HNAPXWARBGWY01,HNAPXWARBGWY01,139.27,Virtual,$9.74
HDCTSM01,HNAPXWVDICON03,HNAPXWVDICON03,139.02,Virtual,$9.73
HDCTSM01,AHMP7NIM1,ahmp7nim1,138.98,Virtual,$9.72
HDCTSM01,HNAPXWVDICON04,HNAPXWVDICON04,138.81,Virtual,$9.71
HDCTSM01,HNAPXWTCCAP01,HNAPXWTCCAP01,138.51,Virtual,$9.69
HDCTSM01,HNAFXWGSPFTX03_SQL,HNAFXWGSPFTX03,138.48,Virtual,$9.69
HDCTSM01,P1AHMDCWEBM01,P1AHMDCWEBM01,138.44,Virtual,$9.69
HDCTSM01,AHMPXWHALAPP02,AHMPXWHALAPP02,138.33,Virtual,$9.68
HDCTSM01,INPXWSSLIIS02,INPXWSSLIIS02,138.31,Virtual,$9.68
HDCTSM01,HNAPXWWBIQVP01,HNAPXWWBIQVP01,138.28,Virtual,$9.67
HDCTSM01,HNAPXWWBIQVS04,HNAPXWWBIQVS04,138.09,Virtual,$9.66
HDCTSM01,HFCPXWCASMON01,HFCPXWCASMON01,137.97,Virtual,$9.65
HDCTSM01,HNAPXWSQL01,HNAPXWSQL01,137.82,Virtual,$9.64
HDCTSM01,HNAPXLSPSDB01A,hnapxlspsdb01a,137.61,Virtual,$9.63
HDCTSM01,IBMPHWGSPSRM03,IBMPHWGSPSRM03,137.49,Virtual,$9.62
HDCTSM01,IBMPHWTPCR01_DB2,IBMPHWTPCR01,137.46,Virtual,$9.62
HDCTSM01,HNAPXWEMBDBA01,HNAPXWEMBDBA01,137.4,Virtual,$9.61
HDCTSM01,HNAPXWFSMSAPP02,HNAPXWFSMSAPP02,136.59,Virtual,$9.56
HDCTSM01,HNAPXWISOINF05,HNAPXWISOINF05,136.52,Virtual,$9.55
HDCTSM01,HAMPXWSQL043,HAMPXWSQL043,136.19,Virtual,$9.53
HDCTSM01,AHMPXWNMSAPP01,AHMPXWNMSAPP01,135.98,Virtual,$9.51
HDCTSM01,IBMPHWCTRX02,IBMPHWCTRX02,135.93,Virtual,$9.51
HDCTSM01,HNAPXWPCHOST02,HNAPXWPCHOST02,135.89,Virtual,$9.51
HDCTSM01,AHMPXWPEWEB02,AHMPXWPEWEB02,135.71,Virtual,$9.49
HDCTSM01,HNAPXWITSMMID01,HNAPXWITSMMID01,135.64,Virtual,$9.49
HDCTSM01,AHMPXWWARAPP01A,AHMPXWWARAPP01A,135.63,Virtual,$9.49
HDCTSM01,HNAPXWCMNAPP03,HNAPXWCMNAPP03,135.6,Virtual,$9.49
HDCTSM01,CHP7NIM2,chp7nim2,135.52,Virtual,$9.48
HDCTSM01,HNAPXWPCHOST03,HNAPXWPCHOST03,134.88,Virtual,$9.44
HDCTSM01,INPXWWSIIS02,INPXWWSIIS02,134.87,Virtual,$9.44
HDCTSM01,P1AHMDCWLIC03,P1AHMDCWLIC03,134.55,Virtual,$9.41
HDCTSM01,HAMPXWAPP012,HAMPXWAPP012,134.35,Virtual,$9.40
HDCTSM01,IBMPHLSAT01,ibmphlsat01,134.22,Virtual,$9.39
HDCTSM01,HDCNOTES15,HDCNOTES15,133.38,Virtual,$9.33
HDCTSM01,INPXWWSIIS04,INPXWWSIIS04,133.29,Virtual,$9.33
HDCTSM01,HDCAPP75,HDCAPP75,132.97,Virtual,$9.30
HDCTSM01,HNAPXWRPAAPP01,HNAPXWRPAAPP01,132.75,Virtual,$9.29
HDCTSM01,HFCPXWIMGBRAV02,HFCPXWIMGBRAV02,132.58,Virtual,$9.28
HDCTSM01,D_CHDDPLANP1SRV,CHDDPLANP1SRV,132.18,Virtual,$9.25
HDCTSM01,HNAPXWBASAPP02,HNAPXWBASAPP02,131.88,Virtual,$9.23
HDCTSM01,HNAPXWWBIQVS02,HNAPXWWBIQVS02,131.88,Virtual,$9.23
HDCTSM01,INPXWWSIIS03,INPXWWSIIS03,131.76,Virtual,$9.22
HDCTSM01,AUTODETL1,autodetl1,131.5,Virtual,$9.20
HDCTSM01,HNAPXWISOINF06,HNAPXWISOINF06,131.07,Virtual,$9.17
HDCTSM01,HNAPXWFUELMON01,HNAPXWFUELMON01,131.03,Virtual,$9.17
HDCTSM01,IBMPHWCTRX06,IBMPHWCTRX06,130.96,Virtual,$9.16
HDCTSM01,HNAPXWSETAPP01,HNAPXWSETAPP01,130.78,Virtual,$9.15
HDCTSM01,IBMNHWVRAPA01,IBMNHWVRAPA01,130.6,Virtual,$9.14
HDCTSM01,D_HFCPXWDFSWEB01,HFCPXWDFSWEB01,130.4,Virtual,$9.12
HDCTSM01,HNAPXWWBIQVS03,HNAPXWWBIQVS03,130.32,Virtual,$9.12
HDCTSM01,HNAPXWSPOWSVC02,HNAPXWSPOWSVC02,130.01,Virtual,$9.10
HDCTSM01,AHMPXWFINWEB01,AHMPXWFINWEB01,130,Virtual,$9.10
HDCTSM01,CHPXWORIONAPP01,CHPXWORIONAPP01,129.97,Virtual,$9.09
HDCTSM01,HNAPXWMAXFSCL01_CLU,HNAPXWMAXFS01,129.97,Virtual,$9.09
HDCTSM01,HNAPXWCAPSQL01,HNAPXWCAPSQL01,129.57,Virtual,$9.06
HDCTSM01,AHMPXWPASWEB01,AHMPXWPASWEB01,129.55,Virtual,$9.06
HDCTSM01,PAHMDCLMFTSE02A,pahmdclmftse02a,129.32,Virtual,$9.05
HDCTSM01,HNAPXWSPOWPUB01,HNAPXWSPOWPUB01,129.25,Virtual,$9.04
HDCTSM01,HNAPXWFQRAPP01,HNAPXWFQRAPP01,129.24,Virtual,$9.04
HDCTSM01,HNAPXWTRACAPP01,HNAPXWTRACAPP01,129.21,Virtual,$9.04
HDCTSM01,IBMPHWGSPSRM05,IBMPHWGSPSRM05,128.91,Virtual,$9.02
HDCTSM01,IBMPHWVRAIMS02,IBMPHWVRAIMS02,128.81,Virtual,$9.01
HDCTSM01,HNAPXWINET03,HNAPXWINET03,128.73,Virtual,$9.01
HDCTSM01,CHDNS01SRV,CHDNS01SRV,128.45,Virtual,$8.99
HDCTSM01,HDCAPP88,HDCAPP88,128.45,Virtual,$8.99
HDCTSM01,HNAPXWACCAP01,HNAPXWACCAP01,128.32,Virtual,$8.98
HDCTSM01,HNAPXWSPOWSVC01,HNAPXWSPOWSVC01,128.15,Virtual,$8.97
HDCTSM01,IBMPHWSIM01,IBMPHWSIM01,128.1,Virtual,$8.96
HDCTSM01,HNAPXWWBIQVS01,HNAPXWWBIQVS01,127.61,Virtual,$8.93
HDCTSM01,HNAPXWVOCAPP01,HNAPXWVOCAPP01,127.38,Virtual,$8.91
HDCTSM01,HNAPXWHPPAPP01,HNAPXWHPPAPP01,127.33,Virtual,$8.91
HDCTSM01,HAMPXLAPP001,hampxlapp001.ham.am.honda.com,127.11,Virtual,$8.89
HDCTSM01,IBMPHWVRASQL_CLU,IBMPHWVRASQL01,127.11,Virtual,$8.89
HDCTSM01,HNAPXWCTMSAPP02,HNAPXWCTMSAPP02,126.92,Virtual,$8.88
HDCTSM01,HNAPXWPAMCCP02,HNAPXWPAMCCP02,126.77,Virtual,$8.87
HDCTSM01,HNAPXWVOCAPP02,HNAPXWVOCAPP02,126.34,Virtual,$8.84
HDCTSM01,AHMPXWVTXRSQL01_SQL,AHMPXWVTXRSQL01,126.32,Virtual,$8.84
HDCTSM01,HNAPXWEQAPP01,HNAPXWEQAPP01,126.01,Virtual,$8.82
HDCTSM01,IBMNHWGSPSRM04,IBMNHWGSPSRM04,125.75,Virtual,$8.80
HDCTSM01,HNAPXWTRACAPP02,HNAPXWTRACAPP02,125.65,Virtual,$8.79
HDCTSM01,HNAPXWVDIPRT01,HNAPXWVDIPRT01,125.64,Virtual,$8.79
HDCTSM01,PIBMHDCIPA1,PIBMHDCIPA1,125.49,Virtual,$8.78
HDCTSM01,HNAPXWEQAPP02,HNAPXWEQAPP02,125.48,Virtual,$8.78
HDCTSM01,HNAPXWITSMMID04,HNAPXWITSMMID04,125.43,Virtual,$8.78
HDCTSM01,HNAPXLIGIDB02,hnapxligidb02,125.37,Virtual,$8.77
HDCTSM01,WD_P1AHMDCWDPAV01A,P1AHMDCWDPAV01,125.33,Virtual,$8.77
HDCTSM01,HNAPXWWBIQVS05,HNAPXWWBIQVS05,125.01,Virtual,$8.75
HDCTSM01,CHCMBATCHT2P,chcmbatcht2p,124.59,Virtual,$8.72
HDCTSM01,HNAPXWITSMMID03,HNAPXWITSMMID03,124.34,Virtual,$8.70
HDCTSM01,IBMNHWGSPSRM06,IBMNHWGSPSRM06,124.25,Virtual,$8.69
HDCTSM01,CHCMWEBJBS1T2P,chcmwebjbs1t2p,123.92,Virtual,$8.67
HDCTSM01,IBMPHWPORTSQL01,IBMPHWPORTSQL01,123.24,Virtual,$8.62
HDCTSM01,IBMNHWVRDEM01,IBMNHWVRDEM01,123.09,Virtual,$8.61
HDCTSM01,HNAPWGSPUP02,HNAPWGSPUP02,122.81,Virtual,$8.59
HDCTSM01,P1AHMDCWFCDB01,P1AHMDCWFCDB01,122.71,Virtual,$8.58
HDCTSM01,HNAPXWFQRAPP02,HNAPXWFQRAPP02,122.7,Virtual,$8.58
HDCTSM01,HNAPXWESBLOG01,HNAPXWESBLOG01,121.54,Virtual,$8.50
HDCTSM01,CHEBIZWEB2T1PA,chebizweb2t1pa,121.14,Virtual,$8.47
HDCTSM01,IBMPHWVRDEM01,IBMPHWVRDEM01,121.05,Virtual,$8.47
HDCTSM01,PAHMDCLAUTESB01,pahmdclautesb01,120.79,Virtual,$8.45
HDCTSM01,HNAPXWNAVAAPP01,HNAPXWNAVAAPP01,120.76,Virtual,$8.45
HDCTSM01,IBMPHWVRAIMS01,IBMPHWVRAIMS01,120.7,Virtual,$8.44
HDCTSM01,HNAPXWESBLOG02,HNAPXWESBLOG02,120.22,Virtual,$8.41
HDCTSM01,AHMPXWPEWEB01,AHMPXWPEWEB01,120.1,Virtual,$8.40
HDCTSM01,HNAPXLGPCSDB02,hnapxlgpcsdb02,120.07,Virtual,$8.40
HDCTSM01,IBMPHWVRDEM02,IBMPHWVRDEM02,119.71,Virtual,$8.37
HDCTSM01,HAMPAEPWFSW001,HAMPAEPWFSW001,119.6,Virtual,$8.37
HDCTSM01,HNAPXWSPSSB08,HNAPXWSPSSB08,119.45,Virtual,$8.36
HDCTSM01,IBMNHWVRDEM02,IBMNHWVRDEM02,119.18,Virtual,$8.34
HDCTSM01,D_PAHMDCLNCSMS01A,pahmdclncsms01a,119.07,Virtual,$8.33
HDCTSM01,HFCPXWIMGSPS01,HFCPXWIMGSPS01,119.02,Virtual,$8.33
HDCTSM01,IBMPHOHSM02,ibmphohsm02.amerhonda.com,118.07,Virtual,$8.26
HDCTSM01,HNAPXWSPOWPUB02,HNAPXWSPOWPUB02,118.04,Virtual,$8.26
HDCTSM01,WD_PAHMDCLSMPRES01,pahmdclsmpres01,117.85,Virtual,$8.24
HDCTSM01,HNAPXWISOAV01,HNAPXWISOAV01,117.55,Virtual,$8.22
HDCTSM01,CHEBIZWEB1T1PA,chebizweb1t1pa,117.21,Virtual,$8.20
HDCTSM01,AHMFINPSSCH01,AHMFINPSSCH01,117.09,Virtual,$8.19
HDCTSM01,IBMPHWVRAPA02,IBMPHWVRAPA02,116.83,Virtual,$8.17
HDCTSM01,IBMNHWVRAPA02,IBMNHWVRAPA02,116.59,Virtual,$8.16
HDCTSM01,AHMPXWMINTPFX01,AHMPXWMINTPFX01,116.37,Virtual,$8.14
HDCTSM01,HFCPXWIRVFS01,HFCPXWIRVFS01,116.08,Virtual,$8.12
HDCTSM01,IBMPHWVRAPA01,IBMPHWVRAPA01,115.42,Virtual,$8.07
HDCTSM01,PAHMWHALOP01A,PAHMWHALOP01A,115.27,Virtual,$8.06
HDCTSM01,AHMPXWHDSAP01,AHMPXWHDSAP01,115.19,Virtual,$8.06
HDCTSM01,D_AHMHRPSPS01,AHMHRPSPS01,114.57,Virtual,$8.01
HDCTSM01,AHMCMSPS03_OLD,AHMCMSPS03,114.1,Virtual,$7.98
HDCTSM01,PAHMLGSPPX101,pahmlgsppx101,113.93,Virtual,$7.97
HDCTSM01,IBMPHWTORSRM01,IBMPHWTORSRM01,113.4,Virtual,$7.93
HDCTSM01,HDCAPP68,HDCAPP68,112.72,Virtual,$7.89
HDCTSM01,D_HFCPXWDLDB002,HFCPXWDLDB002,112.36,Virtual,$7.86
HDCTSM01,PIBMHDCIPA3,PIBMHDCIPA3,112.35,Virtual,$7.86
HDCTSM01,PEDSMDETL,pedsmdetl,111.76,Virtual,$7.82
HDCTSM01,IBMPHWPORTICO01,IBMPHWPORTICO01,111.27,Virtual,$7.78
HDCTSM01,D_PAHMDCLDOMQA1,pahmdcldomqa1,109.67,Virtual,$7.67
HDCTSM01,IBMPHWCVBOT02,IBMPHWCVBOT02,109.3,Virtual,$7.65
HDCTSM01,AIXGPCSDM1P,aixgpcsdm1p,109.16,Virtual,$7.64
HDCTSM01,HDCAPP72,HDCAPP72,108.39,Virtual,$7.58
HDCTSM01,CHPUBSRPROD2,chpubsrprod2,108.22,Virtual,$7.57
HDCTSM01,HNAPXLDCMSAPP02,hnapxldcmsapp02,108.01,Virtual,$7.56
HDCTSM01,AHMCMSPS03,AHMCMSPS03,106.55,Virtual,$7.45
HDCTSM01,HDCAPP71,HDCAPP71,106.27,Virtual,$7.43
HDCTSM01,AHMPXWSTAPP01,AHMPXWSTAPP01,105.91,Virtual,$7.41
HDCTSM01,M_HAMPMMCWSQL008,HAMPMMCWSQL008,104.97,Virtual,$7.34
HDCTSM01,HNAPLGSPPP1D2,hnaplgsppp1d2,104.01,Virtual,$7.28
HDCTSM01,HDCAPP47,HDCAPP47,103.7,Virtual,$7.25
HDCTSM01,HAMPXWSQLCL03_CLU,HAMPXWSQL011,103.68,Virtual,$7.25
HDCTSM01,WD_P1AHMDCWBO04A_E,P1AHMDCWBO04A,103.64,Virtual,$7.25
HDCTSM01,HNAPXLTRACDB02,hnapxltracdb02,102.83,Virtual,$7.19
HDCTSM01,HNAQXWRPXSQL01,HNAQXWRPXSQL01,102.74,Virtual,$7.19
HDCTSM01,HFCPXWDFSSQL11_SQL,HFCPXWDFSSQL11,102.54,Virtual,$7.17
HDCTSM01,D_PAHMLGSPNTAP01,pahmlgspntap01,101.74,Virtual,$7.12
HDCTSM01,PAHMDCLMFTSE01A,pahmdclmftse01a,101.33,Virtual,$7.09
HDCTSM01,HFCUXWICONETL01,HFCUXWICONETL01,101.05,Virtual,$7.07
HDCTSM01,D_P3AHMLONLG01,P3AHMLONLG01,100.67,Virtual,$7.04
HDCTSM01,ISDINFSPS05,isdinfsps05,100.18,Virtual,$7.01
HDCTSM01,HAMP7NIM1,hamp7nim1,99.87,Virtual,$6.99
HDCTSM01,HNAPXLOTADB01,hnapxlotadb01,99.44,Virtual,$6.96
HDCTSM01,HDCAPP73,HDCAPP73,97.83,Virtual,$6.84
HDCTSM01,CHEBIZSHRUDB1T3P,chebizshrudb1t3p,97.53,Virtual,$6.82
HDCTSM01,HNAPXLVTEXAPP01,hnapxlvtexapp01.amerhonda.com,97.42,Virtual,$6.81
HDCTSM01,HNAPLGSPPE1D2,hnaplgsppe1d2,97.2,Virtual,$6.80
HDCTSM01,MMPBACKUP05,MMPBACKUP05,96.95,Virtual,$6.78
HDCTSM01,PAHMAHALECC21,pahmahalecc21,96.94,Virtual,$6.78
HDCTSM01,HNAPXLEDVSM01,hnapxledvsm01,96.14,Virtual,$6.72
HDCTSM01,AHMCMSPS09,AHMCMSPS09,95.69,Virtual,$6.69
HDCTSM01,PAHMLGSPPQ101,pahmlgsppq101,95.61,Virtual,$6.69
HDCTSM01,HNAPXLMFADBV1_DB2,hnapxlmfadb01,95.56,Virtual,$6.68
HDCTSM01,AHMPXWEISCFT01,AHMPXWEISCFT01,94.86,Virtual,$6.64
HDCTSM01,AHMCMSPS06,AHMCMSPS06,94.78,Virtual,$6.63
HDCTSM01,D_HNAPXWPPMSQL01,HNAPXWPPMSQL01,93.89,Virtual,$6.57
HDCTSM01,ECRMDAP3,ecrmdap3,93.68,Virtual,$6.55
HDCTSM01,HNAPXLNAQDB01,hnapxlnaqdb01,93.15,Virtual,$6.52
HDCTSM01,AHMPXWEISMON01,AHMPXWEISMON01,93.12,Virtual,$6.51
HDCTSM01,HNAPXLDHCP02,hnapxldhcp02,93,Virtual,$6.51
HDCTSM01,AHMCMSPS10,AHMCMSPS10,92.9,Virtual,$6.50
HDCTSM01,HNAPXLIDPSPDB01_DB2,hnapxlidpspdb01,92.27,Virtual,$6.45
HDCTSM01,PAHMLGSPPS101,pahmlgspps101,91.65,Virtual,$6.41
HDCTSM01,HNAPXLDCMSDB01,hnapxldcmsdb01,91.16,Virtual,$6.38
HDCTSM01,P1AHMDCWIDRAP01,P1AHMDCWIDRAP01,90.97,Virtual,$6.36
HDCTSM01,HDCAPP48,HDCAPP48,90.85,Virtual,$6.35
HDCTSM01,ECRMPW2,ecrmpw2,89.69,Virtual,$6.27
HDCTSM01,AHMPXWWARAPP01,AHMPXWWARAPP01,89.48,Virtual,$6.26
HDCTSM01,AIXAP09P,aixap09p,89.2,Virtual,$6.24
HDCTSM01,PAHMLGSPPQ102,pahmlgsppq102,88.96,Virtual,$6.22
HDCTSM01,HNAPXLSMPTLS01,hnapxlsmptls01,86.98,Virtual,$6.08
HDCTSM01,IBMDOLSKLM06,ibmdolsklm06.amerhonda.com,86.87,Virtual,$6.08
HDCTSM01,DAHMDCLGDVSDB01,dahmdclgdvsdb01,85.91,Virtual,$6.01
HDCTSM01,WD_HNAPXWVERAPP01A,HNAPXWVERAPP01A,85.32,Virtual,$5.97
HDCTSM01,HNAPXLOLDB01_DB2,hnapxloldb01,85.22,Virtual,$5.96
HDCTSM01,IBMPHLREPO01,ibmphlrepo01,84.41,Virtual,$5.90
HDCTSM01,ZENA2,zena2,83.89,Virtual,$5.87
HDCTSM01,D_HAMPXWSQL023,HAMPXWSQL023,83.88,Virtual,$5.87
HDCTSM01,HNAPXLSMPAPP01,hnapxlsmpapp01,83.81,Virtual,$5.86
HDCTSM01,HNAPLGSPPX1D2,hnaplgsppx1d2,83.52,Virtual,$5.84
HDCTSM01,HNAPXLIAMAPP02,hnapxliamapp02,83.13,Virtual,$5.81
HDCTSM01,D_HNAPXLBDMGMT02,hnapxlbdmgmt02,83.09,Virtual,$5.81
HDCTSM01,PIBMHDCIPA2,PIBMHDCIPA2,81.73,Virtual,$5.72
HDCTSM01,HNAPXLOLDB01A,hnapxloldb01a,80.93,Virtual,$5.66
HDCTSM01,D_HNAPXLBDMGMT03,hnapxlbdmgmt03,80.48,Virtual,$5.63
HDCTSM01,HNAPXLMADPDB03_DB2,hnapxlmadpdb03,80.24,Virtual,$5.61
HDCTSM01,HNAPLGSPPJ1D2,hnaplgsppj1d2,80.1,Virtual,$5.60
HDCTSM01,HNAPXLDCMSAPP01,hnapxldcmsapp01,79.75,Virtual,$5.58
HDCTSM01,D_HNAPXWVDIVC01,HNAPXWVDIVC01,79.15,Virtual,$5.54
HDCTSM01,AHMINETPS03,AHMINETPS03,78.95,Virtual,$5.52
HDCTSM01,AIXCMS1P,aixcms1p.ham.am.honda.com,77.7,Virtual,$5.43
HDCTSM01,AHMCMSPS05,AHMCMSPS05,77.55,Virtual,$5.42
HDCTSM01,HNAPLGSPPQ1D2,hnaplgsppq1d2,77.45,Virtual,$5.42
HDCTSM01,WD_P1AHMDCWDPAV02A,P1AHMDCWDPAV02,77.45,Virtual,$5.42
HDCTSM01,D_HAMPXWSQL020,HAMPXWSQL020,77.2,Virtual,$5.40
HDCTSM01,HFCPRODB,hfcprodb,76.66,Virtual,$5.36
HDCTSM01,HNAPXWSWPSQLCL1_CLU,HNAPXWSWPSQL02,76.56,Virtual,$5.35
HDCTSM01,HNAPLGSPPR1D1,hnaplgsppr1d1,76.02,Virtual,$5.32
HDCTSM01,HNAPXLSPSDB01,hnapxlspsdb01,75.75,Virtual,$5.30
HDCTSM01,PIBMHDCAFR2,PIBMHDCAFR2,75.62,Virtual,$5.29
HDCTSM01,HNAPLGSPPR1D2,hnaplgsppr1d2,74.9,Virtual,$5.24
HDCTSM01,HNAPXLDCMSDB02,hnapxldcmsdb02,74.71,Virtual,$5.22
HDCTSM01,HNAPLGSPPE1D1,hnaplgsppe1d1,74.51,Virtual,$5.21
HDCTSM01,MMPAPP47,MMPAPP47,74.27,Virtual,$5.19
HDCTSM01,D_HAMPXWSQL022,HAMPXWSQL022,73.97,Virtual,$5.17
HDCTSM01,D_IBMPXWNTPOCI01,IBMPXWNTPOCI01,73.76,Virtual,$5.16
HDCTSM01,HNAPXLCMPWAS01,hnapxlcmpwas01,73.64,Virtual,$5.15
HDCTSM01,IBMDOLSKLM05,ibmdolsklm05.amerhonda.com,73.62,Virtual,$5.15
HDCTSM01,HNAPXLKMSAPP02,hnapxlkmsapp02,73.56,Virtual,$5.14
HDCTSM01,HNAPXWBASSQL02_SQL,HNAPXWBASSQL02,73.43,Virtual,$5.14
HDCTSM01,HNAPLGSPPG1D2,hnaplgsppg1d2,73.12,Virtual,$5.11
HDCTSM01,HNAPLGSPPS1D1,hnaplgspps1d1,72.57,Virtual,$5.07
HDCTSM01,HNAPXLESFPS02,hnapxlesfps02,72.23,Virtual,$5.05
HDCTSM01,AHMPXWCMNAPP06,AHMPXWCMNAPP06,72.2,Virtual,$5.05
HDCTSM01,D_AHFCCHL01,AHFCCHL01,71.71,Virtual,$5.01
HDCTSM01,HNAPLGSPCS02,hnaplgspcs02,71.64,Virtual,$5.01
HDCTSM01,D_HFCPXWDLAPP001,HFCPXWDLAPP001,71.17,Virtual,$4.98
HDCTSM01,D_HFCPXWDLAPP003,HFCPXWDLAPP003,70.89,Virtual,$4.96
HDCTSM01,HNAPLGSPPTXD2,hnaplgspptxd2,70.05,Virtual,$4.90
HDCTSM01,HDCAPP89,HDCAPP89,69.89,Virtual,$4.89
HDCTSM01,D_HDCAPP36,HDCAPP36,69.4,Virtual,$4.85
HDCTSM01,HNAPXLNETSVCS3,hnapxlnetsvcs3,68.9,Virtual,$4.82
HDCTSM01,D_HFCPXWDLAPP004,HFCPXWDLAPP004,68.86,Virtual,$4.82
HDCTSM01,D_HFCPXWDLDB001,HFCPXWDLDB001,68.84,Virtual,$4.81
HDCTSM01,D_IBMPHLCCSSD01,IBMPHLCCSSD01,68.72,Virtual,$4.81
HDCTSM01,IBMPXLNSKLM02,ibmpxlnsklm02,68.69,Virtual,$4.80
HDCTSM01,HNALXWCMSAP01,HNALXWCMSAP01,68.67,Virtual,$4.80
HDCTSM01,HNAPXLESFPR02,hnapxlesfpr02,68.32,Virtual,$4.78
HDCTSM01,HNAPXLMFADB01,hnapxlmfadb01,67.98,Virtual,$4.75
HDCTSM01,HNAPXLEDVDB01,hnapxledvdb01,67.71,Virtual,$4.73
HDCTSM01,HFCPCASSQLC11_CLU,HFCPXWCASSQL11,67.67,Virtual,$4.73
HDCTSM01,AIXETP02P,aixetp02p,67.03,Virtual,$4.69
HDCTSM01,HNAPXWEMMSQL01_SQL,HNAPXWEMMSQL01,66.52,Virtual,$4.65
HDCTSM01,HNAPXLGPCSAPB01,hnapxlgpcsapb01,66.31,Virtual,$4.64
HDCTSM01,AHMCMSPS02,AHMCMSPS02,65.88,Virtual,$4.61
HDCTSM01,AIXHT02P,aixht02p,65.23,Virtual,$4.56
HDCTSM01,CHPSFDMAPP2,chpsfdmapp2,65.19,Virtual,$4.56
HDCTSM01,HNAPXLWBIDB01,hnapxlwbidb01,64.89,Virtual,$4.54
HDCTSM01,D_HNAPXLSVCAPP01,hnapxlsvcapp01,64.86,Virtual,$4.54
HDCTSM01,HNAPXLGPCSAPB02,hnapxlgpcsapb02,64.27,Virtual,$4.49
HDCTSM01,HCMCVSP1,hcmcvsp1,63.87,Virtual,$4.47
